O09.4	International Journal of Computational Linguistics & Chinese Language Processing, Volume 14, Number 2, June 2009-Special Issue on Computer Assisted Language Learning	2009	Taichung, Taiwan
O09.5	International Journal of Computational Linguistics & Chinese Language Processing, Volume 14, Number 3, September 2009	2009	Taichung, Taiwan
O09.6	International Journal of Computational Linguistics & Chinese Language Processing, Volume 14, Number 4, December 2009	2009	Taichung, Taiwan
O10.1	Proceedings of the 22nd Conference on Computational Linguistics and Speech Processing (ROCLING 2010)	2010	Nantou, Taiwan
O10.2	ROCLING 2010 Poster Papers	2010	Nantou, Taiwan
O10.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 15, Number 1, March 2010	2010	Nantou, Taiwan
O10.4	International Journal of Computational Linguistics & Chinese Language Processing, Volume 15, Number 2, June 2010	2010	Nantou, Taiwan
O10.5	International Journal of Computational Linguistics & Chinese Language Processing, Volume 15, Number 3-4, September/December 2010	2010	Nantou, Taiwan
O11.1	Proceedings of the 23rd Conference on Computational Linguistics and Speech Processing (ROCLING 2011)	2011	Taipei, Taiwan
O11.2	ROCLING 2011 Poster Papers	2011	Taipei, Taiwan
O11.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 16, Number 1-2, March/June 2011	2011	Taipei, Taiwan
O11.4	International Journal of Computational Linguistics & Chinese Language Processing, Volume 16, Number 3-4, September/December 2011	2011	Taipei, Taiwan
O12.1	Proceedings of the 24th Conference on Computational Linguistics and Speech Processing (ROCLING 2012)	2012	Chung-Li, Taiwan
O12.2	International Journal of Computational Linguistics & Chinese Language Processing, Volume 17, Number 1, March 2012	2012	Chung-Li, Taiwan
O12.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 17, Number 2, June 2012-Specia Issue on Selected Papers from ROCLING XXIII	2012	Chung-Li, Taiwan
O12.4	International Journal of Computational Linguistics & Chinese Language Processing, Volume 17, Number 3, September 2012	2012	Chung-Li, Taiwan
O12.5	International Journal of Computational Linguistics & Chinese Language Processing, Volume 17, Number 4, December 2012-Special Issue on Selected Papers from ROCLING XXIV	2012	Chung-Li, Taiwan
O13.1	Proceedings of the 25th Conference on Computational Linguistics and Speech Processing (ROCLING 2013)	2013	Kaohsiung, Taiwan
O13.2	International Journal of Computational Linguistics & Chinese Language Processing, Volume 18, Number 1, March 2013	2013	Kaohsiung, Taiwan
O13.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 18, Number 2, June 2013-Special Issue on Chinese Lexical Resources: Theories and Applications	2013	Kaohsiung, Taiwan
O13.4	International Journal of Computational Linguistics & Chinese Language Processing, Volume 18, Number 3, September 2013-Special Issue on Processing Lexical Tones in Natural Speech	2013	Kaohsiung, Taiwan
O13.5	International Journal of Computational Linguistics & Chinese Language Processing, Volume 18, Number 4, December 2013-Special Issue on Selected Papers from ROCLING XXV	2013	Kaohsiung, Taiwan
O14.1	Proceedings of the 26th Conference on Computational Linguistics and Speech Processing (ROCLING 2014)	2014	Jhongli, Taiwan
O14.2	International Journal of Computational Linguistics & Chinese Language Processing, Volume 19, Number 1, March 2014	2014	Jhongli, Taiwan
O14.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 19, Number 2, June 2014	2014	Jhongli, Taiwan
O14.4	International Journal of Computational Linguistics & Chinese Language Processing, Volume 19, Number 3, September 2014	2014	Jhongli, Taiwan
O14.5	International Journal of Computational Linguistics & Chinese Language Processing, Volume 19, Number 4, December 2014 - Special Issue on Selected Papers from ROCLING XXVI	2014	Jhongli, Taiwan
O15.1	Proceedings of the 27th Conference on Computational Linguistics and Speech Processing (ROCLING 2015)	2015	Hsinchu, Taiwan
O15.2	International Journal of Computational Linguistics & Chinese Language Processing, Volume 20, Number 1, June 2015-Special Issue on Chinese as a Foreign Language	2015	Hsinchu, Taiwan
O15.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 20, Number 2, December 2015 - Special Issue on Selected Papers from ROCLING XXVII	2015	Hsinchu, Taiwan
O16.1	Proceedings of the 28th Conference on Computational Linguistics and Speech Processing (ROCLING 2016)	2016	Tainan, Taiwan
O16.2	International Journal of Computational Linguistics & Chinese Language Processing, Volume 21, Number 1, June 2016	2016	Tainan, Taiwan
O16.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 21, Number 2, December 2016	2016	Tainan, Taiwan
O17.1	Proceedings of the 29th Conference on Computational Linguistics and Speech Processing (ROCLING 2017)	2017	Taipei, Taiwan
O17.2	International Journal of Computational Linguistics & Chinese Language Processing, Volume 22, Number 1, June 2017	2017	Taipei, Taiwan
O17.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 22, Number 2, December 2017-Special Issue on Selected Papers from ROCLING XXIX	2017	Taipei, Taiwan
O18.1	Proceedings of the 30th Conference on Computational Linguistics and Speech Processing (ROCLING 2018)	2018	Hsinchu, Taiwan
O88.1	Proceedings of Rocling I Computational Linguistics Conference I	1988	Nantou, Taiwan
O89.1	Proceedings of Rocling II Computational Linguistics Conference II	1989	Nantou, Taiwan
O90.1	Proceedings of Rocling III Computational Linguistics Conference III	1990	Taipei, Taiwan
O91.1	Proceedings of Rocling IV Computational Linguistics Conference IV	1991	Pingtung, Taiwan
O92.1	Proceedings of Rocling V Computational Linguistics Conference V	1992	Taipei, Taiwan
O93.1	Proceedings of Rocling VI Computational Linguistics Conference VI	1993	Nantou, Taiwan
O93.2	ROCLING 1993 Short Papers	1993	Nantou, Taiwan
O94.1	Proceedings of Rocling VII Computational Linguistics Conference VII	1994	Hsinchu, Taiwan
O94.2	ROCLING 1994 Poster Papers	1994	Hsinchu, Taiwan
O95.1	Proceedings of Rocling VIII Computational Linguistics Conference VIII	1995	Taoyuan, Taiwan
O95.2	ROCLING 1995 Poster Papers	1995	Taoyuan, Taiwan
O96.1	Proceedings of Rocling IX Computational Linguistics Conference IX	1996	Tainan, Taiwan
O96.2	International Journal of Computational Linguistics & Chinese Language Processing, Volume 1, Number 1, August 1996	1996	Tainan, Taiwan
O97.1	Proceedings of the 10th Research on Computational Linguistics International Conference	1997	Taipei, Taiwan
O97.2	ROCLING 1997 Poster Papers	1997	Taipei, Taiwan
O97.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 2, Number 1, February 1997: Special Issue on Computational Resources for Research in Chinese Linguistics	1997	Taipei, Taiwan
O97.4	International Journal of Computational Linguistics & Chinese Language Processing, Volume 2, Number 2, August 1997	1997	Taipei, Taiwan
O98.1	Proceedings of Research on Computational Linguistics Conference XI	1998	Hsinchu, Taiwan
O98.2	ROCLING 1998 Short Papers	1998	Hsinchu, Taiwan
O98.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 3, Number 1, February 1998: Special Issue on the 10th Research on Computational Linguistics International Conference	1998	Hsinchu, Taiwan
O98.4	International Journal of Computational Linguistics & Chinese Language Processing, Volume 3, Number 2, August 1998	1998	Hsinchu, Taiwan
O99.1	Proceedings of Research on Computational Linguistics Conference XII	1999	Hsinchu, Taiwan
O99.2	ROCLING 1999 Short Papers	1999	Hsinchu, Taiwan
O99.3	International Journal of Computational Linguistics & Chinese Language Processing, Volume 4, Number 1, February 1999	1999	Hsinchu, Taiwan
O99.4	International Journal of Computational Linguistics & Chinese Language Processing, Volume 4, Number 2, August 1999	1999	Hsinchu, Taiwan
P00.1	Proceedings of the 38th Annual Meeting of the Association for Computational Linguistics	2000	Hong Kong
P01.1	Proceedings of the 39th Annual Meeting of the Association for Computational Linguistics	2001	Toulouse, France
P02.1	Proceedings of the 40th Annual Meeting of the Association for Computational Linguistics	2002	Philadelphia, Pennsylvania, USA
P03.1	Proceedings of the 41st Annual Meeting of the Association for Computational Linguistics	2003	Sapporo, Japan
P03.2	The Companion Volume to the Proceedings of 41st Annual Meeting of the Association for Computational Linguistics	2003	Sapporo, Japan
P04.1	Proceedings of the 42nd Annual Meeting of the Association for Computational Linguistics (ACL-04)	2004	Barcelona, Spain
P04.2	Proceedings of the ACL Student Research Workshop	2004	Barcelona, Spain
P04.3	Proceedings of the ACL Interactive Poster and Demonstration Sessions	2004	Barcelona, Spain
P05.1	Proceedings of the 43rd Annual Meeting of the Association for Computational Linguistics (ACL’05)	2005	Ann Arbor, Michigan
P05.2	Proceedings of the ACL Student Research Workshop	2005	Ann Arbor, Michigan
P05.3	Proceedings of the ACL Interactive Poster and Demonstration Sessions	2005	Ann Arbor, Michigan
P06.1	Proceedings of the 21st International Conference on Computational Linguistics and 44th Annual Meeting of the Association for Computational Linguistics	2006	Sydney, Australia
P06.2	Proceedings of the COLING/ACL 2006 Main Conference Poster Sessions	2006	Sydney, Australia
P06.3	Proceedings of the COLING/ACL 2006 Student Research Workshop	2006	Sydney, Australia
P06.4	Proceedings of the COLING/ACL 2006 Interactive Presentation Sessions	2006	Sydney, Australia
P07.1	Proceedings of the 45th Annual Meeting of the Association of Computational Linguistics	2007	Prague, Czech Republic
P07.2	Proceedings of the 45th Annual Meeting of the Association for Computational Linguistics Companion Volume Proceedings of the Demo and Poster Sessions	2007	Prague, Czech Republic
P07.3	Proceedings of the ACL 2007 Student Research Workshop	2007	Prague, Czech Republic
P08.1	Proceedings of ACL-08: HLT	2008	Columbus, Ohio
P08.2	Proceedings of ACL-08: HLT, Short Papers	2008	Columbus, Ohio
P08.3	Proceedings of the ACL-08: HLT Student Research Workshop	2008	Columbus, Ohio
P08.4	Proceedings of the ACL-08: HLT Demo Session	2008	Columbus, Ohio
P08.5	Tutorial Abstracts of ACL-08: HLT	2008	Columbus, Ohio
P09.1	Proceedings of the Joint Conference of the 47th Annual Meeting of the ACL and the 4th International Joint Conference on Natural Language Processing of the AFNLP	2009	Suntec, Singapore
P09.2	Proceedings of the ACL-IJCNLP 2009 Conference Short Papers	2009	Suntec, Singapore
P09.3	Proceedings of the ACL-IJCNLP 2009 Student Research Workshop	2009	Suntec, Singapore
P09.4	Proceedings of the ACL-IJCNLP 2009 Software Demonstrations	2009	Suntec, Singapore
P09.5	Tutorial Abstracts of ACL-IJCNLP 2009	2009	Suntec, Singapore
P10.1	Proceedings of the 48th Annual Meeting of the Association for Computational Linguistics	2010	Uppsala, Sweden
P10.2	Proceedings of the ACL 2010 Conference Short Papers	2010	Uppsala, Sweden
P10.3	Proceedings of the ACL 2010 Student Research Workshop	2010	Uppsala, Sweden
P10.4	Proceedings of the ACL 2010 System Demonstrations	2010	Uppsala, Sweden
P10.5	Proceedings of the 48th Annual Meeting of the Association for Computational Linguistics: Tutorial Abstracts	2010	Uppsala, Sweden
P11.1	Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies	2011	Portland, Oregon, USA
P11.2	Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies	2011	Portland, Oregon, USA
P11.3	Proceedings of the ACL 2011 Student Session	2011	Portland, OR, USA
P11.4	Proceedings of the ACL-HLT 2011 System Demonstrations	2011	Portland, Oregon
P11.5	Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Tutorial Abstracts	2011	Portland, Oregon
P12.1	Proceedings of the 50th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)	2012	Jeju Island, Korea
P12.2	Proceedings of the 50th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)	2012	Jeju Island, Korea
P12.3	Proceedings of the ACL 2012 System Demonstrations	2012	Jeju Island, Korea
P12.4	Proceedings of the 50th Annual Meeting of the Association for Computational Linguistics: Tutorial Abstracts	2012	Jeju Island, Korea
P13.1	Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)	2013	Sofia, Bulgaria
P13.2	Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)	2013	Sofia, Bulgaria
P13.3	51st Annual Meeting of the Association for Computational Linguistics Proceedings of the Student Research Workshop	2013	Sofia, Bulgaria
